country,attraction,url,last_page_number
Grenada,Grand_Anse_Beach-South_Coast_Saint_George_Parish_Grenada,http://www.tripadvisor.com/Attraction_Review-g147298-d148762-Reviews-Grand_Anse_Beach-South_Coast_Saint_George_Parish_Grenada.html#REVIEWS,84
Grenada,Seven_Sisters_Falls-Grand_Etang_National_Park_Saint_Andrew_Parish_Grenada,http://www.tripadvisor.com/Attraction_Review-g147297-d149844-Reviews-Seven_Sisters_Falls-Grand_Etang_National_Park_Saint_Andrew_Parish_Grenada.html#REVIEWS,19
Grenada,Sandy_Island-Carriacou_Island_Grenada,http://www.tripadvisor.com/Attraction_Review-g147384-d150172-Reviews-Sandy_Island-Carriacou_Island_Grenada.html#REVIEWS,15
Grenada,Palm_Tree_Gardens_Botanical_Garden-Saint_David_s_Saint_David_Parish_Grenada,http://www.tripadvisor.com/Attraction_Review-g3547732-d7847561-Reviews-Palm_Tree_Gardens_Botanical_Garden-Saint_David_s_Saint_David_Parish_Grenada.html#REVIEWS,6
Honduras,Little_French_Key-Roatan_Bay_Islands,http://www.tripadvisor.com/Attraction_Review-g292019-d2285434-Reviews-Little_French_Key-Roatan_Bay_Islands.html#REVIEWS,253
Honduras,Copan_Ruinas-Copan_Copan_Department,http://www.tripadvisor.com/Attraction_Review-g292022-d553555-Reviews-Copan_Ruinas-Copan_Copan_Department.html#REVIEWS,86
Honduras,West_Bay_Beach-West_Bay_Roatan_Bay_Islands,http://www.tripadvisor.com/Attraction_Review-g944573-d530197-Reviews-West_Bay_Beach-West_Bay_Roatan_Bay_Islands.html#REVIEWS,198
Honduras,Daniel_Johnson_s_Monkey_and_Sloth_Hang_Out-French_Harbour_Roatan_Bay_Islands,http://www.tripadvisor.com/Attraction_Review-g1759941-d10486348-Reviews-Daniel_Johnson_s_Monkey_and_Sloth_Hang_Out-French_Harbour_Roatan_Bay_Islands.html#REVIEWS,35
Honduras,Hieroglyphic_Stairway-Copan_Copan_Department,http://www.tripadvisor.com/Attraction_Review-g292022-d307916-Reviews-Hieroglyphic_Stairway-Copan_Copan_Department.html#REVIEWS,13
Honduras,Coca_cola_sign_San_pedro_sula_honduras-San_Pedro_Sula_Cortes_Department,http://www.tripadvisor.com/Attraction_Review-g292025-d4749650-Reviews-Coca_cola_sign_San_pedro_sula_honduras-San_Pedro_Sula_Cortes_Department.html#REVIEWS,6
Honduras,Fuerte_San_Cristobal-Gracias_Lempira_Department,http://www.tripadvisor.com/Attraction_Review-g659650-d6899044-Reviews-Fuerte_San_Cristobal-Gracias_Lempira_Department.html#REVIEWS,4
Honduras,Main_Square-Copan_Copan_Department,http://www.tripadvisor.com/Attraction_Review-g292022-d554023-Reviews-Main_Square-Copan_Copan_Department.html#REVIEWS,8
Honduras,Rusty_Fish-Roatan_Bay_Islands,http://www.tripadvisor.com/Attraction_Review-g292019-d3333674-Reviews-Rusty_Fish-Roatan_Bay_Islands.html#REVIEWS,18
Honduras,Museo_para_la_Identidad_Nacional-Tegucigalpa_Francisco_Morazan_Department,http://www.tripadvisor.com/Attraction_Review-g292026-d1438354-Reviews-Museo_para_la_Identidad_Nacional-Tegucigalpa_Francisco_Morazan_Department.html#REVIEWS,7
Honduras,Sculpture_Museum-Copan_Copan_Department,http://www.tripadvisor.com/Attraction_Review-g292022-d4418369-Reviews-Sculpture_Museum-Copan_Copan_Department.html#REVIEWS,15
Honduras,Shawn_Jackson_Photography-West_End_Roatan_Bay_Islands,http://www.tripadvisor.com/Attraction_Review-g303875-d8646850-Reviews-Shawn_Jackson_Photography-West_End_Roatan_Bay_Islands.html#REVIEWS,6
Honduras,Macaw_Mountain_Bird_Park_Nature_Reserve-Copan_Copan_Department,http://www.tripadvisor.com/Attraction_Review-g292022-d1723676-Reviews-Macaw_Mountain_Bird_Park_Nature_Reserve-Copan_Copan_Department.html#REVIEWS,48
Honduras,Gumbalimba_Park-Roatan_Bay_Islands,http://www.tripadvisor.com/Attraction_Review-g292019-d649528-Reviews-Gumbalimba_Park-Roatan_Bay_Islands.html#REVIEWS,95
Honduras,Blue_Harbor_Tropical_Arboretum-Roatan_Bay_Islands,http://www.tripadvisor.com/Attraction_Review-g292019-d2577928-Reviews-Blue_Harbor_Tropical_Arboretum-Roatan_Bay_Islands.html#REVIEWS,13
Honduras,Lancetilla_Botanical_Garden-Tela_Atlantida_Department,http://www.tripadvisor.com/Attraction_Review-g297578-d309985-Reviews-Lancetilla_Botanical_Garden-Tela_Atlantida_Department.html#REVIEWS,7
Honduras,Catedral_de_San_Miguel-Tegucigalpa_Francisco_Morazan_Department,http://www.tripadvisor.com/Attraction_Review-g292026-d5999956-Reviews-Catedral_de_San_Miguel-Tegucigalpa_Francisco_Morazan_Department.html#REVIEWS,2
Honduras,Catedral_San_Pedro_Apostol-San_Pedro_Sula_Cortes_Department,http://www.tripadvisor.com/Attraction_Review-g292025-d8092250-Reviews-Catedral_San_Pedro_Apostol-San_Pedro_Sula_Cortes_Department.html#REVIEWS,2
Honduras,The_Cathedral_of_the_Immaculate_Conception-Comayagua_Comayagua_Department,http://www.tripadvisor.com/Attraction_Review-g292021-d6436588-Reviews-The_Cathedral_of_the_Immaculate_Conception-Comayagua_Comayagua_Department.html#REVIEWS,2
Honduras,Iglesia_Los_Dolores-Tegucigalpa_Francisco_Morazan_Department,http://www.tripadvisor.com/Attraction_Review-g292026-d6696755-Reviews-Iglesia_Los_Dolores-Tegucigalpa_Francisco_Morazan_Department.html#REVIEWS,2
Mexico,National_Museum_of_Anthropology_Museo_Nacional_de_Antropologia-Mexico_City_Central,http://www.tripadvisor.com/Attraction_Review-g150800-d153711-Reviews-National_Museum_of_Anthropology_Museo_Nacional_de_Antropologia-Mexico_City_Central.html#REVIEWS,515
Mexico,Xplor_Park-Playa_del_Carmen_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g150812-d4882791-Reviews-Xplor_Park-Playa_del_Carmen_Yucatan_Peninsula.html#REVIEWS,831
Mexico,Chichen_Itza-Chichen_Itza_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g150808-d153407-Reviews-Chichen_Itza-Chichen_Itza_Yucatan_Peninsula.html#REVIEWS,851
Mexico,Palacio_de_Bellas_Artes-Mexico_City_Central_Mexico_and_Gulf_Coast,http://www.tripadvisor.com/Attraction_Review-g150800-d153969-Reviews-Palacio_de_Bellas_Artes-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,220
Mexico,Chichen_Itza-Chichen_Itza_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g150808-d153407-Reviews-Chichen_Itza-Chichen_Itza_Yucatan_Peninsula.html#REVIEWS,851
Mexico,Chapultepec_Castle-Mexico_City_Central_Mexico_and_Gulf_Coast,http://www.tripadvisor.com/Attraction_Review-g150800-d183986-Reviews-Chapultepec_Castle-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,220
Mexico,Kukulcan_Pyramid-Chichen_Itza_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g150808-d153380-Reviews-Kukulcan_Pyramid-Chichen_Itza_Yucatan_Peninsula.html#REVIEWS,69
Mexico,Temples_of_Uxmal-Uxmal_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g499452-d2060507-Reviews-Temples_of_Uxmal-Uxmal_Yucatan_Peninsula.html#REVIEWS,97
Mexico,National_Museum_of_Anthropology_Museo_Nacional_de_Antropologia-Mexico_City_Central,http://www.tripadvisor.com/Attraction_Review-g150800-d153711-Reviews-National_Museum_of_Anthropology_Museo_Nacional_de_Antropologia-Mexico_City_Central.html#REVIEWS,515
Mexico,Palacio_de_Bellas_Artes-Mexico_City_Central_Mexico_and_Gulf_Coast,http://www.tripadvisor.com/Attraction_Review-g150800-d153969-Reviews-Palacio_de_Bellas_Artes-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,220
Mexico,Monte_Alban-Oaxaca_Southern_Mexico,http://www.tripadvisor.com/Attraction_Review-g150801-d155099-Reviews-Monte_Alban-Oaxaca_Southern_Mexico.html#REVIEWS,153
Mexico,Instituto_Cultural_Cabanas-Guadalajara_Guadalajara_Metropolitan_Area,http://www.tripadvisor.com/Attraction_Review-g150798-d152607-Reviews-Instituto_Cultural_Cabanas-Guadalajara_Guadalajara_Metropolitan_Area.html#REVIEWS,52
Mexico,El_Arco_de_Cabo_San_Lucas_Lands_End-Cabo_San_Lucas_Los_Cabos_Baja_California,http://www.tripadvisor.com/Attraction_Review-g152515-d152880-Reviews-El_Arco_de_Cabo_San_Lucas_Lands_End-Cabo_San_Lucas_Los_Cabos_Baja_California.html#REVIEWS,486
Mexico,Palancar_Reef-Cozumel_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g150809-d153000-Reviews-Palancar_Reef-Cozumel_Yucatan_Peninsula.html#REVIEWS,252
Mexico,Santa_Rosa_Wall-Cozumel_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g150809-d153620-Reviews-Santa_Rosa_Wall-Cozumel_Yucatan_Peninsula.html#REVIEWS,89
Mexico,Columbia_Reef-Cozumel_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g150809-d154089-Reviews-Columbia_Reef-Cozumel_Yucatan_Peninsula.html#REVIEWS,75
Mexico,Croco_Cun_Zoo-Puerto_Morelos_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g240327-d669778-Reviews-Croco_Cun_Zoo-Puerto_Morelos_Yucatan_Peninsula.html#REVIEWS,117
Mexico,Aluxes_Ecoparque-Palenque_Southern_Mexico,http://www.tripadvisor.com/Attraction_Review-g249851-d3182027-Reviews-Aluxes_Ecoparque-Palenque_Southern_Mexico.html#REVIEWS,16
Mexico,Zoologico_Guadalajara-Guadalajara_Guadalajara_Metropolitan_Area,http://www.tripadvisor.com/Attraction_Review-g150798-d184503-Reviews-Zoologico_Guadalajara-Guadalajara_Guadalajara_Metropolitan_Area.html#REVIEWS,22
Mexico,Africam_Safari-Puebla_Central_Mexico_and_Gulf_Coast,http://www.tripadvisor.com/Attraction_Review-g152773-d2538696-Reviews-Africam_Safari-Puebla_Central_Mexico_and_Gulf_Coast.html#REVIEWS,15
Mexico,Vallarta_Botanical_Gardens-Cabo_Corrientes,http://www.tripadvisor.com/Attraction_Review-g4004460-d657304-Reviews-Vallarta_Botanical_Gardens-Cabo_Corrientes.html#REVIEWS,220
Mexico,Edward_James_sculptor_garden_Las_Pozas-Xilitla_Central_Mexico_and_Gulf_Coast,http://www.tripadvisor.com/Attraction_Review-g635968-d1473168-Reviews-Edward_James_sculptor_garden_Las_Pozas-Xilitla_Central_Mexico_and_Gulf_Coast.html#REVIEWS,14
Mexico,Cosmovitral_Jardin_Botanico-Toluca_Central_Mexico_and_Gulf_Coast,http://www.tripadvisor.com/Attraction_Review-g644384-d3239366-Reviews-Cosmovitral_Jardin_Botanico-Toluca_Central_Mexico_and_Gulf_Coast.html#REVIEWS,8
Mexico,Ethnobotanical_Garden-Oaxaca_Southern_Mexico,http://www.tripadvisor.com/Attraction_Review-g150801-d260073-Reviews-Ethnobotanical_Garden-Oaxaca_Southern_Mexico.html#REVIEWS,45
Mexico,Chichen_Itza-Chichen_Itza_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g150808-d153407-Reviews-Chichen_Itza-Chichen_Itza_Yucatan_Peninsula.html#REVIEWS,851
Mexico,Zona_Arqueologica_Teotihuacan-San_Juan_Teotihuacan_Central_Mexico_and_Gulf_Coast,http://www.tripadvisor.com/Attraction_Review-g499421-d153714-Reviews-Zona_Arqueologica_Teotihuacan-San_Juan_Teotihuacan_Central_Mexico_and_Gulf_Coast.html#REVIEWS,172
Mexico,El_Arco_de_Cabo_San_Lucas_Lands_End-Cabo_San_Lucas_Los_Cabos_Baja_California,http://www.tripadvisor.com/Attraction_Review-g152515-d152880-Reviews-El_Arco_de_Cabo_San_Lucas_Lands_End-Cabo_San_Lucas_Los_Cabos_Baja_California.html#REVIEWS,486
Mexico,Palenque_ruinas-Palenque_Southern_Mexico,http://www.tripadvisor.com/Attraction_Review-g249851-d4074608-Reviews-Palenque_ruinas-Palenque_Southern_Mexico.html#REVIEWS,80
Mexico,Chichen_Itza-Chichen_Itza_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g150808-d153407-Reviews-Chichen_Itza-Chichen_Itza_Yucatan_Peninsula.html#REVIEWS,851
Mexico,Zona_Arqueologica_Teotihuacan-San_Juan_Teotihuacan_Central_Mexico_and_Gulf_Coast,http://www.tripadvisor.com/Attraction_Review-g499421-d153714-Reviews-Zona_Arqueologica_Teotihuacan-San_Juan_Teotihuacan_Central_Mexico_and_Gulf_Coast.html#REVIEWS,172
Mexico,Kukulcan_Pyramid-Chichen_Itza_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g150808-d153380-Reviews-Kukulcan_Pyramid-Chichen_Itza_Yucatan_Peninsula.html#REVIEWS,69
Mexico,Ruins_of_Tulum-Tulum_Yucatan_Peninsula,http://www.tripadvisor.com/Attraction_Review-g150813-d153186-Reviews-Ruins_of_Tulum-Tulum_Yucatan_Peninsula.html#REVIEWS,1157
Nicaragua,Cerro_Negro_Volcano-Leon_Leon_Department,http://www.tripadvisor.com/Attraction_Review-g424970-d1368431-Reviews-Cerro_Negro_Volcano-Leon_Leon_Department.html#REVIEWS,66
Nicaragua,Masaya_Volcano_National_Park-Masaya_Masaya_Department,http://www.tripadvisor.com/Attraction_Review-g551472-d646709-Reviews-Masaya_Volcano_National_Park-Masaya_Masaya_Department.html#REVIEWS,72
Nicaragua,Isla_Ometepe-Moyogalpa_Isla_de_Ometepe_Rivas_Department,http://www.tripadvisor.com/Attraction_Review-g1443289-d3155399-Reviews-Isla_Ometepe-Moyogalpa_Isla_de_Ometepe_Rivas_Department.html#REVIEWS,47
Nicaragua,Laguna_de_Apoyo-La_Laguna_de_Apoyo_Masaya_Masaya_Department,http://www.tripadvisor.com/Attraction_Review-g1048252-d2221429-Reviews-Laguna_de_Apoyo-La_Laguna_de_Apoyo_Masaya_Masaya_Department.html#REVIEWS,55
Nicaragua,Iglesia_de_La_Merced-Granada_Granada_Department,http://www.tripadvisor.com/Attraction_Review-g580113-d3907384-Reviews-Iglesia_de_La_Merced-Granada_Granada_Department.html#REVIEWS,50
Nicaragua,Catedral_de_Granada-Granada_Granada_Department,http://www.tripadvisor.com/Attraction_Review-g580113-d5035105-Reviews-Catedral_de_Granada-Granada_Granada_Department.html#REVIEWS,36
Nicaragua,Catedral-Matagalpa_Matagalpa_Department,http://www.tripadvisor.com/Attraction_Review-g612407-d4735487-Reviews-Catedral-Matagalpa_Matagalpa_Department.html#REVIEWS,3
Nicaragua,Antigua_Catedral_de_Managua-Managua_Managua_Department,http://www.tripadvisor.com/Attraction_Review-g294478-d4776904-Reviews-Antigua_Catedral_de_Managua-Managua_Managua_Department.html#REVIEWS,13
Nicaragua,Museo_de_Arte_Fundacion_Ortiz_Gurdian-Leon_Leon_Department,http://www.tripadvisor.com/Attraction_Review-g424970-d2061867-Reviews-Museo_de_Arte_Fundacion_Ortiz_Gurdian-Leon_Leon_Department.html#REVIEWS,27
Nicaragua,Museo_del_Parque_Volcan_De_Masaya-Masaya_Masaya_Department,http://www.tripadvisor.com/Attraction_Review-g551472-d8092245-Reviews-Museo_del_Parque_Volcan_De_Masaya-Masaya_Masaya_Department.html#REVIEWS,4
Nicaragua,ChocoMuseo-Granada_Granada_Department,http://www.tripadvisor.com/Attraction_Review-g580113-d1830803-Reviews-ChocoMuseo-Granada_Granada_Department.html#REVIEWS,89
Nicaragua,Museum_El_Ceibo-Moyogalpa_Isla_de_Ometepe_Rivas_Department,http://www.tripadvisor.com/Attraction_Review-g1443289-d2078689-Reviews-Museum_El_Ceibo-Moyogalpa_Isla_de_Ometepe_Rivas_Department.html#REVIEWS,11
Nicaragua,Mirador_del_Cristo_de_la_Misericordia-San_Juan_del_Sur_Rivas_Department,http://www.tripadvisor.com/Attraction_Review-g528745-d5889584-Reviews-Mirador_del_Cristo_de_la_Misericordia-San_Juan_del_Sur_Rivas_Department.html#REVIEWS,26
Nicaragua,Puerto_Salvador_Allende-Managua_Managua_Department,http://www.tripadvisor.com/Attraction_Review-g294478-d4776907-Reviews-Puerto_Salvador_Allende-Managua_Managua_Department.html#REVIEWS,25
Nicaragua,Avenia_La_Calzada-Granada_Granada_Department,http://www.tripadvisor.com/Attraction_Review-g580113-d10397406-Reviews-Avenia_La_Calzada-Granada_Granada_Department.html#REVIEWS,6
Nicaragua,Parque_Colon_de_Granada-Granada_Granada_Department,http://www.tripadvisor.com/Attraction_Review-g580113-d8515388-Reviews-Parque_Colon_de_Granada-Granada_Granada_Department.html#REVIEWS,7
Nicaragua,Cerro_Negro_Volcano-Leon_Leon_Department,http://www.tripadvisor.com/Attraction_Review-g424970-d1368431-Reviews-Cerro_Negro_Volcano-Leon_Leon_Department.html#REVIEWS,66
Nicaragua,Masaya_Volcano_National_Park-Masaya_Masaya_Department,http://www.tripadvisor.com/Attraction_Review-g551472-d646709-Reviews-Masaya_Volcano_National_Park-Masaya_Masaya_Department.html#REVIEWS,72
Nicaragua,Isla_Ometepe-Moyogalpa_Isla_de_Ometepe_Rivas_Department,http://www.tripadvisor.com/Attraction_Review-g1443289-d3155399-Reviews-Isla_Ometepe-Moyogalpa_Isla_de_Ometepe_Rivas_Department.html#REVIEWS,47
Nicaragua,Laguna_de_Apoyo-La_Laguna_de_Apoyo_Masaya_Masaya_Department,http://www.tripadvisor.com/Attraction_Review-g1048252-d2221429-Reviews-Laguna_de_Apoyo-La_Laguna_de_Apoyo_Masaya_Masaya_Department.html#REVIEWS,55
Panama,Panama_Canal-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d299921-Reviews-Panama_Canal-Panama_City_Panama_Province.html#REVIEWS,607
Panama,Casco_Viejo-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d317494-Reviews-Casco_Viejo-Panama_City_Panama_Province.html#REVIEWS,391
Panama,Miraflores_Visitor_Center-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d547531-Reviews-Miraflores_Visitor_Center-Panama_City_Panama_Province.html#REVIEWS,390
Panama,Boquete_Outdoor_Adventures-Boquete_Chiriqui_Province,http://www.tripadvisor.com/Attraction_Review-g298424-d1396846-Reviews-Boquete_Outdoor_Adventures-Boquete_Chiriqui_Province.html#REVIEWS,70
Panama,Gatun_Locks-Colon_Colon_Province,http://www.tripadvisor.com/Attraction_Review-g298428-d547628-Reviews-Gatun_Locks-Colon_Colon_Province.html#REVIEWS,32
Panama,San_Jose_Church-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d301212-Reviews-San_Jose_Church-Panama_City_Panama_Province.html#REVIEWS,25
Panama,Plaza_de_Francia-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d2703874-Reviews-Plaza_de_Francia-Panama_City_Panama_Province.html#REVIEWS,17
Panama,Cathedral_at_Old_Panama-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d309313-Reviews-Cathedral_at_Old_Panama-Panama_City_Panama_Province.html#REVIEWS,25
Panama,Museo_del_Canal_Interoceanico_de_Panama-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d299996-Reviews-Museo_del_Canal_Interoceanico_de_Panama-Panama_City_Panama_Province.html#REVIEWS,55
Panama,Sitio_Barriles_Museum-Volcan_Chiriqui_Province,http://www.tripadvisor.com/Attraction_Review-g608647-d3510034-Reviews-Sitio_Barriles_Museum-Volcan_Chiriqui_Province.html#REVIEWS,4
Panama,Weil_Art_Gallery-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d4917402-Reviews-Weil_Art_Gallery-Panama_City_Panama_Province.html#REVIEWS,3
Panama,Biomuseo-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d2647175-Reviews-Biomuseo-Panama_City_Panama_Province.html#REVIEWS,63
Panama,Isla_Zapatillas-Bocas_del_Toro_Province,http://www.tripadvisor.com/Attraction_Review-g298425-d3849440-Reviews-Isla_Zapatillas-Bocas_del_Toro_Province.html#REVIEWS,16
Panama,San_Blas_Islands-Panama,http://www.tripadvisor.com/Attraction_Review-g294479-d1155139-Reviews-San_Blas_Islands-Panama.html#REVIEWS,36
Panama,Monkey_Island-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d301197-Reviews-Monkey_Island-Panama_City_Panama_Province.html#REVIEWS,33
Panama,Isla_Perro-San_Blas_Islands_Guna_Yala_Region,http://www.tripadvisor.com/Attraction_Review-g298434-d8046735-Reviews-Isla_Perro-San_Blas_Islands_Guna_Yala_Region.html#REVIEWS,4
Panama,Panaviera_at_Ocean_Sun_Casino-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d7287528-Reviews-Panaviera_at_Ocean_Sun_Casino-Panama_City_Panama_Province.html#REVIEWS,7
Panama,Ocean_Sun_Casino-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d7237717-Reviews-Ocean_Sun_Casino-Panama_City_Panama_Province.html#REVIEWS,9
Panama,The_Casino_at_Hilton_Panama-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d7728840-Reviews-The_Casino_at_Hilton_Panama-Panama_City_Panama_Province.html#REVIEWS,3
Panama,Sortis_Casino-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d8594703-Reviews-Sortis_Casino-Panama_City_Panama_Province.html#REVIEWS,0
Panama,Panama_Canal-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d299921-Reviews-Panama_Canal-Panama_City_Panama_Province.html#REVIEWS,607
Panama,Avenida_Balboa-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d547529-Reviews-Avenida_Balboa-Panama_City_Panama_Province.html#REVIEWS,62
Panama,Playa_Bluff-Bluff_Beach_Isla_Colon_Bocas_del_Toro_Province,http://www.tripadvisor.com/Attraction_Review-g12198669-d4324156-Reviews-Playa_Bluff-Bluff_Beach_Isla_Colon_Bocas_del_Toro_Province.html#REVIEWS,15
Panama,Plaza_Bolivar-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d7382807-Reviews-Plaza_Bolivar-Panama_City_Panama_Province.html#REVIEWS,6
Panama,Butterfly_Haven-El_Valle_de_Anton_Cocle_Province,http://www.tripadvisor.com/Attraction_Review-g635545-d6351598-Reviews-Butterfly_Haven-El_Valle_de_Anton_Cocle_Province.html#REVIEWS,24
Panama,Monkey_Island-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d301197-Reviews-Monkey_Island-Panama_City_Panama_Province.html#REVIEWS,33
Panama,Isla_Perro-San_Blas_Islands_Guna_Yala_Region,http://www.tripadvisor.com/Attraction_Review-g298434-d8046735-Reviews-Isla_Perro-San_Blas_Islands_Guna_Yala_Region.html#REVIEWS,4
Panama,Coiba_Island_National_Park-Isla_de_Coiba_Veraguas_Province,http://www.tripadvisor.com/Attraction_Review-g298427-d584823-Reviews-Coiba_Island_National_Park-Isla_de_Coiba_Veraguas_Province.html#REVIEWS,9
Panama,Iglesia_del_Carmen-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d7180203-Reviews-Iglesia_del_Carmen-Panama_City_Panama_Province.html#REVIEWS,11
Panama,Iglesia_de_San_Francisco_de_Asis-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d8048362-Reviews-Iglesia_de_San_Francisco_de_Asis-Panama_City_Panama_Province.html#REVIEWS,3
Panama,Iglesia_de_la_Merced-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d7144346-Reviews-Iglesia_de_la_Merced-Panama_City_Panama_Province.html#REVIEWS,4
Panama,Catedral_de_San_Juan_Bautista-Chitre_Herrera_Province,http://www.tripadvisor.com/Attraction_Review-g298426-d3598179-Reviews-Catedral_de_San_Juan_Bautista-Chitre_Herrera_Province.html#REVIEWS,2
Panama,Volcan_Baru_National_Park-Boquete_Chiriqui_Province,http://www.tripadvisor.com/Attraction_Review-g298424-d300544-Reviews-Volcan_Baru_National_Park-Boquete_Chiriqui_Province.html#REVIEWS,21
Panama,Soberania_National_Park-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d299997-Reviews-Soberania_National_Park-Panama_City_Panama_Province.html#REVIEWS,22
Panama,Coiba_Island_National_Park-Isla_de_Coiba_Veraguas_Province,http://www.tripadvisor.com/Attraction_Review-g298427-d584823-Reviews-Coiba_Island_National_Park-Isla_de_Coiba_Veraguas_Province.html#REVIEWS,9
Panama,Metropolitan_National_Park-Panama_City_Panama_Province,http://www.tripadvisor.com/Attraction_Review-g294480-d300546-Reviews-Metropolitan_National_Park-Panama_City_Panama_Province.html#REVIEWS,39
Panama,The_Lost_Waterfalls_Boquete-Boquete_Chiriqui_Province,http://www.tripadvisor.com/Attraction_Review-g298424-d5324395-Reviews-The_Lost_Waterfalls_Boquete-Boquete_Chiriqui_Province.html#REVIEWS,27
Panama,The_Lovers_Falls-El_Valle_de_Anton_Cocle_Province,http://www.tripadvisor.com/Attraction_Review-g635545-d1982910-Reviews-The_Lovers_Falls-El_Valle_de_Anton_Cocle_Province.html#REVIEWS,2
Panama,El_Chorro_Macho-El_Valle_de_Anton_Cocle_Province,http://www.tripadvisor.com/Attraction_Review-g635545-d302625-Reviews-El_Chorro_Macho-El_Valle_de_Anton_Cocle_Province.html#REVIEWS,23
Panama,Bermejo_Waterfalls-Santa_Fe_Veraguas_Province,http://www.tripadvisor.com/Attraction_Review-g966800-d10180127-Reviews-Bermejo_Waterfalls-Santa_Fe_Veraguas_Province.html#REVIEWS,0
United_States,Central_Park-New_York_City_New_York,http://www.tripadvisor.com/Attraction_Review-g60763-d105127-Reviews-Central_Park-New_York_City_New_York.html#REVIEWS,5927
United_States,The_National_9_11_Memorial_Museum-New_York_City_New_York,http://www.tripadvisor.com/Attraction_Review-g60763-d1687489-Reviews-The_National_9_11_Memorial_Museum-New_York_City_New_York.html#REVIEWS,4764
United_States,Bellagio_Fountains-Las_Vegas_Nevada,http://www.tripadvisor.com/Attraction_Review-g45963-d127003-Reviews-Bellagio_Fountains-Las_Vegas_Nevada.html#REVIEWS,5409
United_States,The_Wizarding_World_of_Harry_Potter-Orlando_Florida,http://www.tripadvisor.com/Attraction_Review-g34515-d1968468-Reviews-The_Wizarding_World_of_Harry_Potter-Orlando_Florida.html#REVIEWS,2261
United_States,The_National_9_11_Memorial_Museum-New_York_City_New_York,http://www.tripadvisor.com/Attraction_Review-g60763-d1687489-Reviews-The_National_9_11_Memorial_Museum-New_York_City_New_York.html#REVIEWS,4764
United_States,Alcatraz_Island-San_Francisco_California,http://www.tripadvisor.com/Attraction_Review-g60713-d102523-Reviews-Alcatraz_Island-San_Francisco_California.html#REVIEWS,3303
United_States,USS_Arizona_Memorial-Honolulu_Oahu_Hawaii,http://www.tripadvisor.com/Attraction_Review-g60982-d104386-Reviews-USS_Arizona_Memorial-Honolulu_Oahu_Hawaii.html#REVIEWS,1943
United_States,Savannah_Historic_District-Savannah_Georgia,http://www.tripadvisor.com/Attraction_Review-g60814-d181706-Reviews-Savannah_Historic_District-Savannah_Georgia.html#REVIEWS,1080
United_States,The_National_9_11_Memorial_Museum-New_York_City_New_York,http://www.tripadvisor.com/Attraction_Review-g60763-d1687489-Reviews-The_National_9_11_Memorial_Museum-New_York_City_New_York.html#REVIEWS,4764
