country,attraction,address
France,Arc_de_Triomphe-Paris_Ile_de_France,"Place Charles de Gaulle, 75008 Paris, France"
France,Musee_d_Orsay-Paris_Ile_de_France,"1, Rue de la Legion d'Honneur, 75007 Paris, France"
France,Musee_du_Louvre-Paris_Ile_de_France,"99 rue de Rivoli, 75001 Paris, France"
France,Musee_de_l_Orangerie-Paris_Ile_de_France,"Jardin des Tuileries - Cote Seine, 75001 Paris, France"
France,Chateau_de_Chenonceau-Chenonceaux_Loire_Valley_Centre_Val_de_Loire,"37150 Chenonceaux, France"
France,Luxembourg_Gardens-Paris_Ile_de_France,"Rue de Vaugirard, Boulevard St. Michel, Rue Auguste-Comte and Rue Guynemer | I iooll, 75006 Paris, France"
France,Claude_Monet_s_House_and_Gardens-Giverny_Eure_Haute_Normandie_Normandy,"84 Rue Claude Monet, 27620 Giverny, France"
France,Chateau_de_Villandry-Villandry_Loire_Valley_Centre_Val_de_Loire,"3 rue Principale, 37510 Villandry, France"
France,Jardin_des_Plantes-Nantes_Loire_Atlantique_Pays_de_la_Loire,"1 Place Charles Leroux, 44000, Nantes, France"
France,Parc_de_la_Tete_d_Or-Lyon_Rhone_Auvergne_Rhone_Alpes,"Place General Leclerc, 69006, Lyon, France"
France,ZooParc_de_Beauval-Saint_Aignan_Loir_et_Cher_Centre_Val_de_Loire,"Route du Blanc, 41110, Saint-Aignan, France"
France,Parc_Animalier_de_Sainte_Croix-Rhodes_Moselle_Grand_Est,"57810 Rhodes, France"
France,Parc_Animalier_Des_Pyrenees-Ayzac_Ost_Hautes_Pyrenees_Occitanie,"60 B avenue des Pyrenees, 65400 Ayzac-Ost, France"
France,Arc_de_Triomphe-Paris_Ile_de_France,"Place Charles de Gaulle, 75008 Paris, France"
France,Abbaye_du_Mont_Saint_Michel-Mont_Saint_Michel_Manche_Basse_Normandie_Normandy,"BP 22, 50170 Mont-Saint-Michel, France"
France,Vimy_Memorial-Vimy_Pas_de_Calais_Hauts_de_France,"Vimy Ridge National Historic Site of Canada, 62580 Vimy, France"
France,Army_Museum-Paris_Ile_de_France,"129 rue de Grenelle | Hôtel National des Invalides, 75007 Paris, France"
France,Le_Puy_du_Fou-Les_Epesses_Vendee_Pays_de_la_Loire,"85590 Les Epesses, France"
France,Le_Grand_Defi-Saint_Julien_des_Landes_Vendee_Pays_de_la_Loire,"40 Rue de l'Etoile, 85150 Saint-Julien-des-Landes, France"
France,Walt_Disney_Studios_Park-Marne_la_Vallee_Seine_et_Marne_Ile_de_France,"Marne-la-Vallee, France"
France,Nigloland-Dolancourt_Aube_Grand_Est,"D619, 10200 Dolancourt, France"
France,Ile_Saint_Louis-Paris_Ile_de_France,"44 rue Saint Louis en L Ile, 75004 Paris, France"
France,Ile_de_la_Cite-Paris_Ile_de_France,"Paris, France"
France,Iles_de_Lerins-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur,"Dans la Baie de Cannes - In the Bay of Cannes, Cannes, France"
France,Iles_Lavezzi-Bonifacio_Corse_du_Sud_Corsica,"Bonifacio, Corsica, France"
France,Palais_Garnier_Opera_National_de_Paris-Paris_Ile_de_France,"8 rue Scribe, Place de l'Opera, 75009 Paris, France"
France,How_to_become_Parisian_in_one_hour-Paris_Ile_de_France,"24 Boulevard Poissonniere | Theatre des Nouveautes, 75009 Paris, France"
France,The_Royal_Opera_L_Opera_Royal-Versailles_Yvelines_Ile_de_France,"Place d'Armes | Château de Versailles, 78000, Versailles, France"
France,Durandal-Rocamadour_Lot_Occitanie,"Le Marcayou, 46500 Rocamadour, France"
Germany,Miniatur_Wunderland-Hamburg,"Kehrwieder 2-4 | Block D, 20457 Hamburg, Germany"
Germany,Europa_Park-Rust_Baden_Wurttemberg,"Europa-Park-Str. 2, 77977 Rust, Baden-Wurttemberg, Germany"
Germany,Cologne_Cathedral_Dom-Cologne_North_Rhine_Westphalia,"Domkloster 3, 50667 Cologne, North Rhine-Westphalia, Germany"
Germany,Reichstag_Building-Berlin,"Platz der Republik 1 | Tiergarten, 10111 Berlin, Germany"
Germany,Cologne_Cathedral_Dom-Cologne_North_Rhine_Westphalia,"Domkloster 3, 50667 Cologne, North Rhine-Westphalia, Germany"
Germany,Old_Town-Rothenburg_Middle_Franconia_Franconia_Bavaria,"91541, Rothenburg, Bavaria, Germany"
Germany,Memorial_of_the_Berlin_Wall-Berlin,"Bernauer Strasse 111/119, 13355 Berlin, Germany"
Germany,Dachau_Concentration_Camp_Memorial_Site-Dachau_Upper_Bavaria_Bavaria,"Pater-Roth-Str. 2a, 85221, Dachau, Bavaria, Germany"
Germany,Miniatur_Wunderland-Hamburg,"Kehrwieder 2-4 | Block D, 20457 Hamburg, Germany"
Germany,Mercedes_Benz_Museum-Stuttgart_Baden_Wurttemberg,"Mercedesstrasse 100, 70372 Stuttgart, Baden-Wurttemberg, Germany"
Germany,Topography_of_Terror-Berlin,"Niederkirchnerstrasse 8, 10963 Berlin, Germany"
Germany,Museum_Island-Berlin,"Osloerstrasse 116a 13359 Berlin, 13089 Berlin, Germany"
Germany,Brandenburg_Gate-Berlin,"Pariser Platz, 10117 Berlin, Germany"
Germany,The_Holocaust_Memorial_Memorial_to_the_Murdered_Jews_of_Europe-Berlin,"Near the Brandenburg Gate | Information Center: Cora-Berliner-Straße 1, 10117 Berlin, Germany"
Germany,Volkerschlachtdenkmal-Leipzig_Saxony,"Strasse des 18. Oktober 100, 04299, Leipzig, Saxony, Germany"
Germany,Victory_Column_Siegessaule-Berlin,"Grosser Stern 15, 10557 Berlin, Germany"
Germany,Leipzig_Zoo_Zoologischer_Garten_Leipzig-Leipzig_Saxony,"Pfaffendorfer-Strasse 29, 04105, Leipzig, Saxony, Germany"
Germany,Hamburg_Zoo-Hamburg,"Lokstedter Grenzstr. 2, 22527 Hamburg, Germany"
Germany,Tierpark_Hellabrunn-Munich_Upper_Bavaria_Bavaria,"Tierparkstr. 30, 81543 Munich, Bavaria, Germany"
Germany,Heimat_Tierpark_Olderdissen-Bielefeld_North_Rhine_Westphalia,"Dornberger Str. 149A, 33619 Bielefeld, North Rhine-Westphalia, Germany"
Germany,English_Garden-Munich_Upper_Bavaria_Bavaria,"80538 Munich, Bavaria, Germany"
Germany,Tiergarten-Berlin,"Strasse des 17. Juni 100, 10557 Berlin, Germany"
Germany,Park_Planten_un_Blomen-Hamburg,"Hamburg, Germany"
Germany,Sanssouci_Park-Potsdam_Brandenburg,"Zur Historischen Muhle, 14469 Potsdam, Brandenburg, Germany"
Germany,Europa_Park-Rust_Baden_Wurttemberg,"Europa-Park-Str. 2, 77977 Rust, Baden-Wurttemberg, Germany"
Germany,Playmobil_FunPark-Zirndorf_Middle_Franconia_Franconia_Bavaria,"Brandstaetterstr. 2-10, 90511 Zirndorf, Bavaria, Germany"
Germany,Phantasialand-Bruhl_North_Rhine_Westphalia,"Berggeiststr. 31-41, 50321 Bruhl, North Rhine-Westphalia, Germany"
Germany,Wildparadies_Tripsdrill-Cleebronn_Baden_Wurttemberg,"Tripsdrill, 74389 Cleebronn, Baden-Wurttemberg, Germany"
Germany,Miniatur_Wunderland-Hamburg,"Kehrwieder 2-4 | Block D, 20457 Hamburg, Germany"
Germany,Cologne_Cathedral_Dom-Cologne_North_Rhine_Westphalia,"Domkloster 3, 50667 Cologne, North Rhine-Westphalia, Germany"
Germany,Reichstag_Building-Berlin,"Platz der Republik 1 | Tiergarten, 10111 Berlin, Germany"
Germany,Brandenburg_Gate-Berlin,"Pariser Platz, 10117 Berlin, Germany"
Germany,Berlin_Philharmonic-Berlin,"Herbert-von-Karajan-Str. 1, 10785 Berlin, Germany"
Germany,Zaubertheater_Black_Table_Magic_Theater-Aachen_North_Rhine_Westphalia,"Aachenmuenchner Platz 8, 52064 Aachen, North Rhine-Westphalia, Germany"
Germany,Theater_der_Schatten-Bamberg_Upper_Franconia_Franconia_Bavaria,"Katharinenkapelle | Domplatz, 96047 Bamberg, Bavaria, Germany"
Germany,Friedrichstadt_Palast-Berlin,"Friedrichstr. 107, 10117 Berlin, Germany"
Greece,Acropolis_Museum-Athens_Attica,"Dionysiou Areopagitou 15, Athens 117 42, Greece"
Greece,Acropolis-Athens_Attica,"Athens 10558, Greece"
Greece,Meteora-Kastraki_Kalambaka_Trikala_Region_Thessaly,"2 Patriarchou Dimitriou, Kastraki, Kalambaka 422 00, Greece"
Greece,Parthenon-Athens_Attica,"Acropolis | Top of Dionyssiou Areopagitou, Athens 105 58, Greece"
Greece,Parthenon-Athens_Attica,"Acropolis | Top of Dionyssiou Areopagitou, Athens 105 58, Greece"
Greece,Delphi_Ruins-Delphi_Phocis_Region_Central_Greece,"Delphi, Delphi, Greece"
Greece,Epidaurus_Theater-Epidavros_Argolis_Region_Peloponnese,"Ethniki Odos Isthmou Archaias Epidavrou, Epidavros 210 52, Greece"
Greece,Village_of_Lindos-Lindos_Rhodes_Dodecanese_South_Aegean,"Lindos Rhodes, Greece, Greece"
Greece,Acropolis_Museum-Athens_Attica,"Dionysiou Areopagitou 15, Athens 117 42, Greece"
Greece,Heraklion_Archaeological_Museum-Heraklion_Crete,"Xanthoudidou | & Chatzidaki, Heraklion, Crete 712 02, Greece"
Greece,National_Archaeological_Museum-Athens_Attica,"Patision 44, Athens 106 82, Greece"
Greece,Museum_of_the_Royal_Tombs_of_Aigai_Vergina-Vergina_Imathia_Region_Central_Macedo,"Imathia, Vergina 590 31, Greece"
Greece,Skaros_Rock-Imerovigli_Santorini_Cyclades_South_Aegean,"Imerovigli, Greece"
Greece,St_Anthony_Gorge-Rethymnon_Rethymnon_Prefecture_Crete,"4a Sof Venizelou | Just north of Patsos, Greece, Rethymnon, Crete 741 00, Greece"
Greece,Kaiser_s_Throne-Pelekas_Corfu_Ionian_Islands,"Pelekas, Greece"
Greece,Acrocorinth-Corinth_Corinthia_Region_Peloponnese,"Corinth 200 07, Greece"
Greece,Water_Park-Faliraki_Rhodes_Dodecanese_South_Aegean,"Faliraki 851 00, Greece"
Greece,Star_Beach-Hersonissos_Crete,"Hersonissos 20, Hersonissos, Crete 71302, Greece"
Greece,Labyrinth_Theme_Park-Hersonissos_Crete,"4th Km Hersonissos To Kasteli Road, Hersonissos, Crete 700 14, Greece"
Greece,Aqualand-Agios_Ioannis_Corfu_Ionian_Islands,"Agios Ioannis 491 00, Greece"
Greece,Erechtheion-Athens_Attica,"Athens 10558, Greece"
Greece,Hermes_by_Praxiteles-Olympia_Elis_Region_West_Greece,"Katakolon, Olympia 27065, Grecia, Olympia 27065, Greece"
Greece,Ermoupolis_City_Hall-Hermoupolis_Syros_Cyclades_South_Aegean,"Miaouli square, Hermoupolis, Greece"
Greece,Temple_of_Athena_Nike-Athens_Attica," | Acropolis, Athens 10558, Greece"
Greece,Parthenon-Athens_Attica,"Acropolis | Top of Dionyssiou Areopagitou, Athens 105 58, Greece"
Greece,Monastery_of_Panagia_Hozoviotissa_Grace_of_Panagia_Virgin_Mary-Amorgos_Cyclades_So,Greece
Greece,Assos-Assos_Cephalonia_Ionian_Islands,"Kefalonia, Assos 280 84, Greece"
Greece,Ancient_Agora_of_Athens-Athens_Attica,"24 Adrianou | Adrianou 24, Athens 105 55, Greece"
Greece,Acropolis-Athens_Attica,"Athens 10558, Greece"
Greece,Parthenon-Athens_Attica,"Acropolis | Top of Dionyssiou Areopagitou, Athens 105 58, Greece"
Greece,Temple_of_Hephaestus-Athens_Attica,"24 Adrianou St. | Ancient Agora of Athens, Athens 105 55, Greece"
Greece,Delphi_Ruins-Delphi_Phocis_Region_Central_Greece,"Delphi, Delphi, Greece"
Greece,Temple_of_Hephaestus-Athens_Attica,"24 Adrianou St. | Ancient Agora of Athens, Athens 105 55, Greece"
Greece,Monastery_of_Panagia_Hozoviotissa_Grace_of_Panagia_Virgin_Mary-Amorgos_Cyclades_So,Greece
Greece,Megalo_Meteoro_Monastery-Kalambaka_Trikala_Region_Thessaly,"Kalambaka 42200, Greece"
Greece,Temple_of_Apollo-Delphi_Phocis_Region_Central_Greece,"Delphi, Greece"
Hungary,Parliament-Budapest_Central_Hungary,"Kossuth Lajos ter 1-3., Budapest 1055, Hungary"
Hungary,Fisherman_s_Bastion-Budapest_Central_Hungary,"Szentharomsag ter, Budapest 1014, Hungary"
Hungary,St_Stephen_s_Basilica_Szent_Istvan_Bazilika-Budapest_Central_Hungary,"Szent Istvan ter 1. | Pest, Budapest 1051, Hungary"
Hungary,Shoes_on_the_Danube_Bank-Budapest_Central_Hungary,"Id. Antall Jozsef rakpart | right on the bank, between Roosevelt ter and Kossuth ter, Budapest 1054, Hungary"
Hungary,Fisherman_s_Bastion-Budapest_Central_Hungary,"Szentharomsag ter, Budapest 1014, Hungary"
Hungary,Shoes_on_the_Danube_Bank-Budapest_Central_Hungary,"Id. Antall Jozsef rakpart | right on the bank, between Roosevelt ter and Kossuth ter, Budapest 1054, Hungary"
Hungary,Matthias_Church-Budapest_Central_Hungary,"Szentharomsag ter 2, Budapest 1014, Hungary"
Hungary,Hospital_in_the_Rock-Budapest_Central_Hungary,"Lovas ut 4/c, Budapest 1012, Hungary"
Hungary,Budapest_Pinball_Museum-Budapest_Central_Hungary,"Radnoti Miklos utca 18, Budapest 1137, Hungary"
Hungary,Miniversum-Budapest_Central_Hungary,"Andrassy ut 12, Budapest 1061, Hungary"
Hungary,Aeropark_Budapest-Budapest_Central_Hungary,"Liszt Ferenc International Airport | Aeropark, Budapest 1185, Hungary"
Hungary,Chocolate_Museum-Budapest_Central_Hungary,"Bekecs utca 22., Budapest 1162, Hungary"
Hungary,Shoes_on_the_Danube_Bank-Budapest_Central_Hungary,"Id. Antall Jozsef rakpart | right on the bank, between Roosevelt ter and Kossuth ter, Budapest 1054, Hungary"
Hungary,Heroes_Square-Budapest_Central_Hungary,"Andrassy ut | Next to City Park in the VI. District, Budapest 1062, Hungary"
Hungary,Statue_of_St_Stephen-Budapest_Central_Hungary,"Szentharomsag ter 5., Budapest 1014, Hungary"
Hungary,Anonymus_Szobor_Anonymous_Statue-Budapest_Central_Hungary,"Budapest, Hungary"
Hungary,Zoo_Sosto-Nyiregyhaza_Szabolcs_Szatmar_Bereg_County_Northern_Great_Plain,"Sostoi ut, Nyiregyhaza 4431, Hungary"
Hungary,Budapest_Zoo_Botanical_Garden-Budapest_Central_Hungary,"Allatkerti koerut 6-12., Budapest 1146, Hungary"
Hungary,Veszprem_Zoo-Veszprem_Veszprem_County_Central_Transdanubia,"Kittenberger Kalman utca 17., Veszprem 8200, Hungary"
Hungary,Szeged_Zoo-Szeged_Csongrad_County_Southern_Great_Plain,"Cserepes sor 47., Szeged 6725, Hungary"
Hungary,Garden_of_Philosophy-Budapest_Central_Hungary,"Collina Gellert, Budapest, Hungary"
Hungary,Botanical_Garden_of_the_University_of_Szeged-Szeged_Csongrad_County_Southern_Grea,"Loevoelde ut 42, Szeged 6726, Hungary"
Hungary,Nemzeti_Botanikus_Kert-Vacratot_Pest_County_Central_Hungary,"Alkotmany ut 2-4., Vacratot 2163, Hungary"
Hungary,Szarvas_Botanical_Garden-Szarvas_Bekes_County_Southern_Great_Plain,"I.kk. 9., Szarvas 5540, Hungary"
Hungary,Palatinus_Strand-Budapest_Central_Hungary," | Bus 26, Margaret Island, Budapest 1138, Hungary"
Hungary,Napfenyfurdo_Aquapolis-Szeged_Csongrad_County_Southern_Great_Plain,"Szent-Gyoergyi Albert utca 16, Szeged 6726, Hungary"
Hungary,Bogacsi_Thermalfurdo-Bogacs_Borsod_Abauj_Zemplen_County_Northern_Hungary,"Dozsa Gyoergy utca 16, Bogacs 3412, Hungary"
Hungary,Vidam_Park-Budapest_Central_Hungary,"XIV. Allatkerti krt. 14-16, Budapest, Hungary"
Hungary,Fisherman_s_Bastion-Budapest_Central_Hungary,"Szentharomsag ter, Budapest 1014, Hungary"
Hungary,Shoes_on_the_Danube_Bank-Budapest_Central_Hungary,"Id. Antall Jozsef rakpart | right on the bank, between Roosevelt ter and Kossuth ter, Budapest 1054, Hungary"
Hungary,3d_Gallery_Budapest-Budapest_Central_Hungary,"Bajcsy-Zsilinszky ut 17. | at the corner of Lazar ucta, Budapest 1065, Hungary"
Hungary,Heroes_Square-Budapest_Central_Hungary,"Andrassy ut | Next to City Park in the VI. District, Budapest 1062, Hungary"
Hungary,Hungarian_State_Opera_House_Magyar_Allami_Operahaz-Budapest_Central_Hungary,"Andrassy ut 22, Budapest 1061, Hungary"
Hungary,Budapest_Operetta_Theatre-Budapest_Central_Hungary,"Nagymezo utca 17, Budapest 1065, Hungary"
Hungary,Palace_of_Arts_Muveszetek_Palotaja-Budapest_Central_Hungary,"Komor Marcell utca 1., Budapest 1095, Hungary"
Hungary,Erkel_Theatre-Budapest_Central_Hungary,"II. Janos Pal papa ter 30, Budapest 1087, Hungary"
Hungary,St_Stephen_s_Basilica_Szent_Istvan_Bazilika-Budapest_Central_Hungary,"Szent Istvan ter 1. | Pest, Budapest 1051, Hungary"
Hungary,Matthias_Church-Budapest_Central_Hungary,"Szentharomsag ter 2, Budapest 1014, Hungary"
Hungary,Esztergom_Basilica_Cathedral-Esztergom_Komarom_Esztergom_County_Central_Transdanub,"Castle Hill | Szt. István tér, Esztergom 2500, Hungary"
Hungary,Pecs_Cathedral-Pecs_Baranya_County_Southern_Transdanubia,"Szent Istvan ter 23., Pecs 7624, Hungary"
Iceland,Gullfoss-Blaskogabyggd_South_Region," | White River, Blaskogabyggd 801, Iceland"
Iceland,Jokulsarlon_Lagoon-Jokulsarlon_East_Region,"Skaftafell National Park | Route 1, Jokulsarlon, Iceland"
Iceland,Skogafoss-Skogar_South_Region,"Skogar, Iceland"
Iceland,Black_Sand_Beach-Vik_South_Region,"Vikurbraut, Vik 870, Iceland"
Iceland,Einar_Jonsson_Museum_Listasafn_Einars_Jonssonar-Reykjavik_Capital_Region,"Eiriksgata, Reykjavik, Iceland"
Iceland,Videy_Island-Reykjavik_Capital_Region,"Reykjavik, Iceland"
Iceland,Eiriksstadir-Budardalur_West_Region,"Eiriksstadir, Budardalur 371, Iceland"
Iceland,Moorudalur_Farm-Modrudalur_East_Region," | Off of Route 1, Modrudalur 701, Iceland"
Iceland,National_Museum_of_Iceland-Reykjavik_Capital_Region,"Sudurgata 41, Reykjavik 101, Iceland"
Iceland,Reykjavik_871_2_The_Settlement_Exhibition-Reykjavik_Capital_Region,"Adalstraeti 16, Reykjavik 101, Iceland"
Iceland,Arbaer_Open_Air_Museum-Reykjavik_Capital_Region,"Kistuhylur 4, Reykjavik 110, Iceland"
Iceland,Eldheimar-Vestmannaeyjar_Heimaey_Island_Westmann_Islands_South_Region,"Gerdisbraut 10, Vestmannaeyjar 900, Iceland"
Iceland,Strokkur-Geysir_South_Region,"Haukadalsvegur, Geysir, Iceland"
Iceland,Reykjadalur_Hot_Springs-Hveragerdi_South_Region,"Road no 1 to Hveragoi, Hveragerdi, Iceland"
Iceland,Myvatn_Nature_Baths_Jardbodin_vid_Myvatn-Lake_Myvatn_Northeast_Region,"Jardbadsholum, Lake Myvatn, Iceland"
Iceland,Hverarond-Lake_Myvatn_Northeast_Region," | Hverarond, Lake Myvatn, Iceland"
Iceland,Dyrholaey-Vik_South_Region,"Vik, Iceland"
Iceland,Solheimajokull_Glacier-Vik_South_Region,"Vik, Iceland"
Iceland,Myrdalsjokull_Glacier-Vik_South_Region," | Vík í Mýrdal, Vik, Iceland"
Iceland,Snaefellsjokull_National_Park_Glacier-Iceland,"Klettsbud 7 | Hellissandur, Iceland"
Iceland,Dyrholaey-Vik_South_Region,"Vik, Iceland"
Iceland,Arbaer_Open_Air_Museum-Reykjavik_Capital_Region,"Kistuhylur 4, Reykjavik 110, Iceland"
Iceland,Laugavegur-Reykjavik_Capital_Region,"Reykjavik, Iceland"
Iceland,Lava_Centre-Hvolsvollur_South_Region,"Austurvegur 12-14, Hvolsvollur 860, Iceland"
Iceland,Gullfoss-Blaskogabyggd_South_Region," | White River, Blaskogabyggd 801, Iceland"
Iceland,Skogafoss-Skogar_South_Region,"Skogar, Iceland"
Iceland,Seljalandsfoss-South_Region,Iceland
Iceland,Dettifoss_waterfall-Lake_Myvatn_Northeast_Region,"Lake Myvatn, Iceland"
Iceland,Hallgrimskirkja-Reykjavik_Capital_Region,"Skolavorduholti, Reykjavik 121, Iceland"
Iceland,Budir_Church-Budir_West_Region,"Budir, Iceland"
Iceland,Akureyrarkirkja-Akureyri_Northeast_Region,"Eyrarlandsvegur, Akureyri 600, Iceland"
Iceland,Seydisfjordur_Church-Seydisfjordur_East_Region,"Seydisfjordur 710, Iceland"
Italy,Colosseum-Rome_Lazio,"Piazza del Colosseo, 00184 Rome, Italy"
Italy,Pantheon-Rome_Lazio,"Piazza della Rotonda, 00186 Rome, Italy"
Italy,Basilica_di_San_Pietro-Vatican_City_Lazio,"Piazza di San Pietro, 00120 Vatican City, Italy"
Italy,Duomo_di_Milano-Milan_Lombardy,"Piazza del Duomo, 20121 Milan, Italy"
Italy,Museo_Cappella_Sansevero-Naples_Province_of_Naples_Campania,"Via F. De Sanctis 19 / 21, 80134, Naples, Italy"
Italy,Palazzo_Ducale-Venice_Veneto,"Piazza San Marco, 1, 30124 Venice, Italy"
Italy,Uffizi_Gallery-Florence_Tuscany,"Piazzale degli Uffizi 6, 50122, Florence, Italy"
Italy,Egyptian_Museum_of_Turin-Turin_Province_of_Turin_Piedmont,"Via Accademia delle Scienze, 6 | Aperto Anche il Lunedi Mattina, 10123 Turin, Italy"
Italy,Colosseum-Rome_Lazio,"Piazza del Colosseo, 00184 Rome, Italy"
Italy,Basilica_di_San_Pietro-Vatican_City_Lazio,"Piazza di San Pietro, 00120 Vatican City, Italy"
Italy,Museo_Cappella_Sansevero-Naples_Province_of_Naples_Campania,"Via F. De Sanctis 19 / 21, 80134, Naples, Italy"
Italy,Duomo_Cattedrale_di_Santa_Maria_del_Fiore-Florence_Tuscany,"Via della Canonica, 1 | Piazza del Duomo, 50122, Florence, Italy"
Italy,Villa_del_Balbianello-Tremezzina_Lake_Como_Lombardy,"Via Comoedia 5, 22016 Tremezzina, Italy"
Italy,I_Giardini_di_Castel_Trauttmansdorff-Merano_Province_of_South_Tyrol_Trentino_Alto,"Via San Valentino 51/A, 39012, Merano, Italy"
Italy,Villa_d_Este-Tivoli_Province_of_Rome_Lazio,"Piazza Trento 5, 00019, Tivoli, Italy"
Italy,Giardini_La_Mortella-Forio_Isola_d_Ischia_Province_of_Naples_Campania,"Via Francesco Calise 39, 80075 Forio, Isola d'Ischia, Italy"
Italy,Teatro_di_San_Carlo-Naples_Province_of_Naples_Campania,"Via San Carlo 98 / F, 80132, Naples, Italy"
Italy,Teatro_Olimpico-Vicenza_Province_of_Vicenza_Veneto,"Piazza Giacomo Matteotti 11, 36100 Vicenza, Italy"
Italy,Teatro_La_Fenice-Venice_Veneto,"Sestiere San Marco 1965, 30124 Venice, Italy"
Italy,Teatro_Farnese-Parma_Province_of_Parma_Emilia_Romagna,"Palazzo Della Pilotta, 43121, Parma, Italy"
Italy,La_Pieta-Vatican_City_Lazio,"Chapel of the Pieta | Basilica Di San Pietro, Vatican City, Italy"
Italy,Campanile_di_Giotto-Florence_Tuscany,"Piazza del Duomo | Historical Center, 50122, Florence, Italy"
Italy,Monumento_a_Vittorio_Emanuele_II-Rome_Lazio,"Piazza Venezia, Rome, Italy"
Italy,Estasi_di_Santa_Teresa-Rome_Lazio,"Chiesa di Santa Maria della Vittoria | Via XX Settembre, 17, 00187 Rome, Italy"
Italy,Ortigia-Syracuse_Province_of_Syracuse_Sicily,"Corso Umberto, 96100, Syracuse, Sicily, Italy"
Italy,Isola_di_Burano-Burano_Veneto," | Via Vigna 961, 30142 Burano, Italy"
Italy,Palmarola-Latina_Province_of_Latina_Lazio,"Latina, Italy"
Italy,Egadi_Islands-Marsala_Province_of_Trapani_Sicily,"Favignana, Marsala, Sicily, Italy"
Italy,Pantheon-Rome_Lazio,"Piazza della Rotonda, 00186 Rome, Italy"
Italy,Basilica_di_San_Pietro-Vatican_City_Lazio,"Piazza di San Pietro, 00120 Vatican City, Italy"
Italy,Sassi_di_Matera-Matera_Province_of_Matera_Basilicata,"75100, Matera, Italy"
Italy,Piazzale_Michelangelo-Florence_Tuscany,"Viale Michelangelo, 50125, Florence, Italy"
Norway,Mount_Floyen_and_the_Funicular_Floibanen-Bergen_Hordaland_Western_Norway,"Vetrelidsallmenningen 23A, Bergen 5014, Norway"
Norway,Geiranger_Fjord-Geiranger_Stranda_More_og_Romsdal_Western_Norway,"Geiranger, Stranda, Norway"
Norway,Vigeland_Museum-Oslo_Eastern_Norway,"Nobels gate 32 | Frogner Park, Oslo 0268, Norway"
Norway,Pulpit_Rock-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway,"Forsand, Stavanger 4119, Norway"
Norway,The_Norwegian_Museum_of_Cultural_History-Oslo_Eastern_Norway,"Museumsveien 10, Oslo 0287, Norway"
Norway,Troldhaugen_Edvard_Grieg_Museum-Bergen_Hordaland_Western_Norway,"Troldhaugveien 55, Bergen 5232, Norway"
Norway,Old_Stavanger-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway,"4001, Stavanger, Norway"
Norway,Maihaugen_Open_Air_Museum-Lillehammer_Oppland_Eastern_Norway,"Maihaugvegen 1, Lillehammer 2609, Norway"
Norway,Vigeland_Museum-Oslo_Eastern_Norway,"Nobels gate 32 | Frogner Park, Oslo 0268, Norway"
Norway,Fram_Polar_Ship_Museum-Oslo_Eastern_Norway,"Bygdoeynesveien 39, Oslo 0286, Norway"
Norway,The_Norwegian_Museum_of_Cultural_History-Oslo_Eastern_Norway,"Museumsveien 10, Oslo 0287, Norway"
Norway,National_Museum_National_Gallery-Oslo_Eastern_Norway,"Universitetsgaten 13, Oslo, Norway"
Norway,Geiranger_Fjord-Geiranger_Stranda_More_og_Romsdal_Western_Norway,"Geiranger, Stranda, Norway"
Norway,Tromso_Fjords-Tromso_Troms_Northern_Norway,"Tromso, Norway"
Norway,Nigardsbreen_Glacier-Sogndal_Municipality_Sogn_og_Fjordane_Western_Norway,"6871 Jostedal, Norway"
Norway,North_Cape-Northern_Norway,"Mageroya, 9764, Norway"
Norway,The_Norwegian_Museum_of_Cultural_History-Oslo_Eastern_Norway,"Museumsveien 10, Oslo 0287, Norway"
Norway,Dyreparken-Kristiansand_Vest_Agder_Southern_Norway,"Dyreparkveien 1, Kristiansand 4636, Norway"
Norway,Kongeparken-Gjesdal_Municipality_Rogaland_Western_Norway,"Kongsgata 20, 4330, Norway"
Norway,Aquarama_Bad-Kristiansand_Vest_Agder_Southern_Norway,"Tangen 8, Kristiansand 4608, Norway"
Norway,Tjuvholmen_Sculpture_Park-Oslo_Eastern_Norway,"Tjuvholmen | By the Astrup Fearnley museum, Oslo 252, Norway"
Norway,Steilneset_Memorial-Vardo_Vardo_Municipality_Finnmark_Northern_Norway,"Steilneset, Vardo 9950, Norway"
Norway,Swords_in_Rock-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway,"Mollebukta, Stavanger 4042, Norway"
Norway,Tiger_Sculpture-Oslo_Eastern_Norway,"Jernbanetorget 1, Oslo 0154, Norway"
Norway,Dyreparken-Kristiansand_Vest_Agder_Southern_Norway,"Dyreparkveien 1, Kristiansand 4636, Norway"
Norway,Atlantic_Sea_Park-Alesund_More_og_Romsdal_Western_Norway,"Tueneset, Alesund 6006, Norway"
Norway,Bjorneparken-Fla_Buskerud_Eastern_Norway,"Bjorneparkvegen 61 | Flå, Fla 3539, Norway"
Norway,Polar_Park-Bardu_Municipality_Troms_Northern_Norway,"Bonesveien, 9360, Norway"
Norway,Pulpit_Rock-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway,"Forsand, Stavanger 4119, Norway"
